,title,rating,format,genre
6186,요조신사 마초숙녀,9.74,0,0
6187,시나브로 너에게,9.56,0,0
6188,흔하지 않은 로맨스 유형,9.89,2,0
6189,백수세끼,9.44,0,0
6190,개구리공주,9.86,0,0
6191,파도의 색깔,9.88,0,0
6192,나주금입니다(너에게만 보이는),9.87,0,0
6193,사람사이,9.53,0,0
6194,용애어부가,9.9,0,0
6195,웃지않는 여자,9.8,0,0
6196,상실의 계절,9.75,0,0
6197,빌린 몸,9.83,0,0
6198,하필 너야?!,9.76,0,0
6199,지금만큼은,9.89,0,0
6200,그 세계의 공주님,9.87,0,0
6201,치와와의 오후,9.9,2,0
6202,가타부타타,9.85,0,0
6203,나의 일본인 친구,9.77,0,0
6204,^-^ (캐럿하이픈캐럿),9.48,0,0
6205,나만 아는 사랑,9.85,0,0
6206,지켜라!여의주!,9.71,0,0
6207,결혼은 싫어,9.72,0,0
6208,인어를 위한 수영교실,9.9,0,0
6209,그의 박물관엔 수상한 미라가 있다.,9.89,0,0
6210,예서중 유나!,9.36,2,0
6211,방안의 코끼리,9.81,0,0
6212,판타지를 기대하지마,9.84,0,0
6213,반짝반짝 빛나는,9.89,0,0
6214,오늘은 영웅,9.78,0,0
6215,은규랑 누나랑,9.84,2,0
6216,셀리아의 어린 연인,9.84,0,0
6217,무주의 맹시,9.89,2,0
6218,삶이 우리를 속일지라도,9.89,0,0
6219,별을지나,9.63,0,0
6220,스코칭 로맨스,9.85,0,0
6221,러브라이터,9.87,0,0
6222,인절미,9.85,0,0
6223,같이 살아요!,9.9,0,0
6224,어나더,9.86,0,0
6225,아홉수 우리들,9.9,0,0
6226,붉게 물들 홍,9.85,0,0
6227,달콩달콩 일상,9.82,2,0
6228,14년 만에 핀 해바라기,9.71,0,0
6229,이상적인 관계,9.89,0,0
6230,남자들이 나를 좋아해,9.72,0,0
6231,꿀벌과 아카시아,9.73,2,0
6232,강한사랑,9.88,0,0
6233,GO!라니,9.88,0,0
6234,(구)신의 태궁,9.85,0,0
6235,우리! 지구를 떠나자!,9.68,0,0
6236,두세기,9.74,0,0
6237,컬러커플:extra,9.84,2,0
6238,옴니버스 열애설,9.85,2,0
6239,슬로우템포,9.75,2,0
6240,허니버니,9.86,0,0
6241,겨울과 봄사이,9.86,0,0
6242,프로짝사랑러,9.55,0,0
6243,어둠이 내게 오면,9.87,0,0
6244,구남친톡,9.85,0,0
6245,막역지우,9.81,0,0
6246,연고남,9.67,0,0
6247,박하 이야기,9.89,2,0
6248,백설:잔혹동화,9.86,0,0
6249,공룡 러버즈,9.59,0,0
6250,내마음 하늘하늘,9.68,0,0
6251,캔버스,9.84,0,0
6252,뱀파이어 수난시대,9.76,0,0
6253,연애 못하는 여자,9.82,0,0
6254,하루끝에,9.77,2,0
6255,유사소년소녀,9.88,0,0
6256,"4월,벚꽃 우리들",9.89,0,0
6257,향기를 입다,9.35,0,0
6258,미래의너에게,9.88,0,0
6259,초월! 집사소녀!!,9.54,0,0
6260,단짠남녀,9.88,0,0
6261,루나샵에 어서오세요!,9.9,0,0
6262,그악나천,9.52,0,0
6263,점핑오버,9.69,0,0
6264,우리들의 트로이메라이,9.88,0,0
6265,열일곱,9.57,0,0
6266,"Please kiss me, Princess",9.89,0,0
6267,참새는 새신부!,9.81,0,0
6268,너도 날 좋아해줬으면,9.88,2,0
6269,누나가 돌아왔다!,9.77,0,0
6270,다이어트는 내일부터,9.69,0,0
6271,"잘가, 좋은 아침이야",9.87,0,0
6272,미친악마,9.84,0,0
6273,문카니발,9.57,0,0
6274,너에게까지 시속 100km,9.85,0,0
6275,차원의 소녀,9.89,0,0
6276,애니멀 다이어리,9.71,0,0
6277,공략개시!!,9.88,2,0
6278,일기장,9.88,0,0
6279,네가 내 천사라고?!,9.86,0,0
6280,100%의 연인,9.87,0,0
6281,날개 있는 천사 천씨청년,9.88,0,0
6282,컬러리스트,9.85,0,0
6283,상냥한 녀석들,9.54,0,0
6284,Cafe OK,9.87,1,0
6285,회장님,9.61,2,0
6286,너인 듯 네가 아닌,9.89,0,0
6287,러블리러브,9.54,1,0
6288,좋은날,9.83,0,0
6289,별▶주부전,9.87,0,0
6290,식스틴,9.86,0,0
6291,연애를 못하는 남자,9.85,0,0
6292,극한고딩,9.89,0,0
6293,안녕도깨비,9.87,0,0
6294,MY 0호 팬 (마이영호팬),9.86,0,0
6295,친해져요 금봉씨,9.83,0,0
6296,멋지다고 해줘!,9.43,0,0
6297,루벤스와푸생,9.27,0,0
6298,그녀의 첫사랑,9.49,2,0
6299,기타등등의 연애,9.69,0,0
6300,봄에 꽃 한송이,9.89,0,0
6301,백조의 호수,9.8,0,0
6302,브리스크 펄데이즈,9.01,1,0
6303,홍시는 날 좋아해!,9.89,0,0
6304,슈넨베리아,9.88,0,0
6305,적막소녀,9.86,0,0
6306,너를 들을 수 있는,9.82,0,0
6307,사춘기소녀 커플즈,9.81,0,0
6308,"달콤쌉쌀,민트",9.88,0,0
6309,"그대 곁으로,",7.73,0,0
6310,LSD,9.86,2,0
6311,겨울에 웃는 꽃,9.86,0,0
6312,반짝반짝 왕자님,9.89,0,0
6313,내가 황제를 만났을때,9.63,0,0
6314,옥탑방 갑남을녀,9.87,0,0
6315,사적인 거리,9.85,2,0
6316,돌아와 리즈!,9.77,0,0
6317,내 안에 깃든 너,9.88,0,0
6318,너란 꽃을 피워줘,9.79,0,0
6319,그대 첫사랑,9.87,0,0
6320,매구인게 어때서?!,9.84,0,0
6321,내손잡아줄사람,9.83,0,0
6322,걸어서 30분,9.9,0,0
6323,청춘고딩,9.69,0,0
6324,우리 오빠는 아이돌!,9.83,0,0
6325,그림그리기 좋은날,9.9,0,0
6326,좋아하는부분,9.87,0,0
6327,플라워,9.67,0,0
6328,간떨어지는 동거,9.85,0,0
6329,어항속 꽃밭,9.85,0,0
6330,발렌타인데이,9.69,0,0
6331,너를 싫어하는 방법,9.88,0,0
6332,IDOL FAN,9.57,0,0
6333,그대라서,9.88,0,0
6334,나의 작업실,9.85,1,0
6335,찬란하지 않아도 괜찮아,9.8,0,0
6336,식욕 로맨스,9.87,0,0
6337,아라비안 스위트,9.79,0,0
6338,페툰 (People and People Toon),9.77,2,0
6339,아가씨와 우렁총각,9.88,0,0
6340,푸른사막 아아루,9.89,0,0
6341,격이 다른 남자,9.86,0,0
6342,끝과 시작,9.89,0,0
6343,달리다굼,9.85,0,0
6344,귀엽잖아,9.86,2,0
6345,행쇼,9.77,0,0
6346,"매일, 제일",9.9,0,0
6347,꽃이 피면 우리는,9.87,0,0
6348,언더페인팅,9.89,0,0
6349,정상이되고싶어,9.86,0,0
6350,용사의 딸,9.78,2,0
6351,하늘하늘하늘!,9.76,0,0
6352,이역,9.86,0,0
6353,달콤쌉싸름해,9.88,1,0
6354,출근했습니다,9.89,2,0
6355,날지못하는악마,9.89,0,0
6356,블루믹 (BlueMIC),9.88,0,0
6357,나고야,9.54,0,0
6358,털털하지만 괜찮아!,9.06,0,0
6359,인연입니까?,9.7,0,0
6360,위기의 왕씨형제들,9.87,2,0
6361,천사에게는 날개가 없다,9.87,0,0
6362,본격 연애 이야기!,9.74,2,0
6363,금지클럽,9.72,0,0
6364,칼로리메트리,9.75,0,0
6365,기생하는 심장,9.86,1,0
6366,일코선생,9.88,0,0
6367,산타라떼(Santa Latte),9.86,0,0
6368,짐승뎐,9.87,0,0
6369,트윙클,9.52,0,0
6370,연애고자 모하나,9.85,0,0
6371,환상동화 모음집,9.65,1,0
6372,4번째 세계,9.6,0,0
6373,잭(J.a.c.k),9.2,0,0
6374,에스프레소 케이크,9.86,0,0
6375,그 중에 나는 없었다,9.87,2,0
6376,막순이,9.85,0,0
6377,고양이 프린스,9.79,0,0
6378,지금은 37.2도,9.74,0,0
6379,아더스 (others),9.77,0,0
6380,발자국이 녹기전에,9.87,0,0
6381,누군가의 이야기,9.87,1,0
6382,"우주에서제일못생긴설정이지만,그래도연애할수있을거같아",9.85,0,0
6383,귀각시,9.85,0,0
6384,성장호르몬,9.81,0,0
6385,연애싫어,9.85,0,0
6386,[BL] Fools,9.15,0,0
6387,음남미녀,9.87,0,0
6388,먼지소녀,8.81,0,0
6389,분홍분홍해,9.85,0,0
6390,고양이가 할퀴고 간 자리,9.82,0,0
6391,나와 악수하는 시간,9.83,0,0
6392,에스키스,9.85,0,0
6393,리얼 소꿉친구,9.86,0,0
6394,19세기 비망록,9.78,0,0
6395,연애천재,9.86,0,0
6396,"참아줘요, 마리안느!",9.41,1,0
6397,투명한 동거,9.85,0,0
6398,공주님 마음대로!,9.38,2,0
6399,나는 공주다,9.61,0,0
6400,포이즌 아가씨,9.87,2,0
6401,좀비신드롬,9.85,0,0
6402,사신과 소녀,9.86,0,0
6403,리틀프린스!,9.77,0,0
6404,별똥별이 떨어졌다,9.87,0,0
6405,Somewhere,9.86,1,0
6406,아싸라비아,9.86,0,0
6407,그대와 청춘,9.84,0,0
6408,당신을 사랑하고 싶습니다.,9.73,0,0
6409,오늘만 사는 토끼가면,9.82,0,0
6410,힐데르트 캐슬,9.41,0,0
6411,사자(使者),9.86,0,0
6412,사나울,9.85,0,0
6413,내 첫 사랑에 대한 기억,9.87,0,0
6414,두번째의 왕자님,9.88,0,0
6415,우렁이라도 좋아,9.82,0,0
6416,트라우마,9.9,0,0
6417,비밀스러운 짝사랑,9.86,0,0
6418,블루 블로썸,9.63,0,0
6419,왕자님을 인터뷰하는 법,9.85,0,0
6420,Guarding - 그녀는 나의 웬수..,9.77,0,0
6421,1+1,9.86,0,0
6422,실,9.85,0,0
6423,설레긴 개뿔,9.85,0,0
6424,카이제리온 (KAIXERION),9.5,0,0
6425,아이들의404,9.87,0,0
6426,날로 먹는 연애,9.82,0,0
6427,오!주예수여,9.85,0,0
6428,미백클럽,9.68,0,0
6429,시간나비,9.1,0,0
6430,수상한 전학생,9.85,0,0
6431,소녀의 세계,9.85,0,0
6432,폭군의 궁전청소부,9.84,2,0
6433,난 너의 운명,9.83,0,0
6434,불가능한 연애,9.86,0,0
6435,천개의 소원,9.86,0,0
6436,오빠의향기,9.85,0,0
6437,그와 그녀와 그,9.86,0,0
6438,블랙스완을 위한 변명,9.86,0,0
6439,레이디 프로젝트,9.86,0,0
6440,에잇 뿔,9.82,0,0
6441,천화,9.83,0,0
6442,여자들의 뒷담화,9.87,0,0
6443,4층복도끝천국,9.85,0,0
6444,너라면 알까?,9.86,0,0
6445,어쩌지 남여,9.79,1,0
6446,은퇴한 히어로,9.85,2,0
6447,새벽소리가 들린다,9.69,0,0
6448,여도지죄,9.83,0,0
6449,늑대와의 동침,9.85,0,0
6450,내 소울메이트는 어디있을까,9.87,0,0
6451,꽃보다 찬란한,9.75,0,0
6452,인생 삼파전,9.74,0,0
6453,인간의 조건,9.87,0,0
6454,유리구두의 비밀,9.76,1,0
6455,몽유병,9.72,0,0
6456,수상한복학생,9.85,0,0
6457,여자가 더 좋아하는 연애,9.85,2,0
6458,아침나라의 꽃,9.85,0,0
6459,망월선녀설화,8.95,0,0
6460,오늘의 온도,9.85,0,0
6461,봄여름가을겨울 떡집,9.75,0,0
6462,Princess of Dream,9.85,0,0
6463,스톰힐 다이어리,9.86,0,0
6464,아씨와 나,9.86,0,0
6465,두근거려요,9.85,0,0
6466,"Please Me, Please",9.78,0,0
6467,여고생이 좋아요,9.87,0,0
6468,마지막 피터팬,9.85,0,0
6469,변기통 로맨스,9.81,0,0
6470,비비디 바비디 덕,9.82,0,0
6471,blooming(블루밍),9.87,1,0
6472,애플시나몬,9.86,0,0
6473,동양의 색,9.78,0,0
6474,살신성인,9.85,1,0
6475,딸기와 밀크티,9.74,0,0
6476,보글보글챱챱,9.8,2,0
6477,신수의 주인,9.82,0,0
6478,황금 장미,9.85,0,0
6479,달달한 러브컬렉션,9.83,2,0
6480,"나비, 물고기",9.81,0,0
6481,심박수1280,9.72,0,0
6482,사랑의 기술,9.66,2,0
6483,사랑은 햄스터를 타고,9.85,0,0
6484,숲속마을 친구들,9.87,2,0
6485,그녀 찾아 삼만리,9.71,0,0
6486,썸씽,9.86,0,0
6487,이런 카페 처음이야,9.87,0,0
6488,상냥들,9.74,0,0
6489,얼짱의 이중생활,9.78,0,0
6490,백설녀와 나무꾼,9.87,0,0
6491,디바인 안드로메다,9.86,0,0
6492,L.C.S.F,9.81,1,0
6493,심해의 조각들,9.79,0,0
6494,진지 드셨어요?,9.76,0,0
6495,못난오리,9.84,0,0
6496,달콤한 계절,9.36,0,0
6497,흉터,9.86,0,0
6498,천사라네,9.81,0,0
6499,사랑 사랑 내사랑,9.74,0,0
6500,애플 다이너마이트,9.78,0,0
6501,"앵두야, 연애하자",9.85,0,0
6502,그곳에우리가있었다,9.7,0,0
6503,사랑해요 누나..,9.82,0,0
6504,솔로가 하는 연애,9.69,0,0
6505,"소년,소녀에게 묻는다.",9.45,0,0
6506,철수는영희를사랑해,9.86,0,0
6507,샌드위치를 먹다,9.62,0,0
6508,마피아 게임,9.85,0,0
6509,외모윤리,9.85,0,0
6510,너에게는 그저그런,9.86,0,0
6511,루비노(Rubino),9.71,0,0
6512,신데렐라를 찾습니다 2,9.75,0,0
6513,황태자의 하루,9.84,0,0
6514,뮤지션,9.8,0,0
6515,히 러브즈 미,9.52,1,0
6516,일리티이아의 심장,9.8,0,0
6517,비 그리고...[리뉴얼],9.68,0,0
6518,이만오천원이야기,9.85,0,0
6519,우리는 우연히 그리고,9.85,0,0
6520,"소년, 남자의 이름으로",9.83,0,0
6521,김강우이야기,9.78,0,0
6522,세 개의 달,9.55,0,0
6523,블로섬 데이즈,9.8,0,0
6524,로맨틱 마블링,9.52,0,0
6525,비아이 단편집 알콩달콩,9.85,0,0
6526,너의 HEART를 나에게 줄래?,9.85,0,0
6527,메모리즈 레인,9.86,0,0
6528,사랑후愛,9.77,0,0
6529,미녀와 마녀,9.53,0,0
6530,익스플로러,9.72,0,0
6531,애플파이,9.64,0,0
6532,독신으로 살겠다,9.74,0,0
6533,신데렐라를 찾습니다,9.81,0,0
6534,홈스위트홈,9.83,0,0
6535,실연소녀,9.89,0,0
6536,굿 마이 베리 파파.,9.75,0,0
6537,고딩의 사생활,9.84,2,0
6538,seedling,9.83,0,0
6539,시궁쥐구멍,9.79,1,0
6540,단편 시리즈,9.75,1,0
6541,유 다아 이야기,9.84,0,0
6542,오늘부터 파릇파릇!,9.84,0,0
6543,나비가 나타났다,9.71,0,0
6544,홍데렐라,9.81,0,0
6545,The Masque,9.81,0,0
6546,아빠를 찾습니다.,9.79,0,0
6547,차원이동전문 환상부동산,9.78,0,0
6548,시큼새큼,9.84,0,0
6549,그녀는 흡!혈귀,9.83,0,0
6550,요괴의 순정만화,9.58,0,0
6551,천연(天緣),9.78,0,0
6552,사랑사랑사랑,9.84,0,0
6553,좀비의 순정,9.51,0,0
6554,Ah!저이야기,9.74,0,0
6555,다른 세상 소년,9.55,0,0
6556,잡았다,9.67,0,0
6557,무토 (Muto),9.69,0,0
6558,청소년들의 사랑,9.61,1,0
6559,오디네리 피플,9.5,2,8
6560,기후위기인간,9.9,1,8
6561,육아도 경력이 될 수 있다면,9.7,2,8
6562,꼬밍 베이커리,9.76,2,8
6563,집에서 뒹굴뒹굴,9.88,2,8
6564,소중한 하루를 살다,9.75,2,8
6565,어느날 보청기,9.9,2,8
6566,봉산코믹스,9.78,1,8
6567,제줌마의별하루,9.71,2,8
6568,테일 오브 빌런,9.88,0,8
6569,사자머리와호깜대,9.79,2,8
6570,B연애주의,8.87,0,8
6571,모두의 단편선,9.86,1,8
6572,김작가의 오춘기 그림일기,9.86,1,8
6573,"나랑, 아니면",8.53,0,8
6574,호텔불란서,9.74,0,8
6575,우주n은하,9.87,2,8
6576,방구석수필,9.94,2,8
6577,CMYK,9.16,2,8
6578,사실은 잡지사가 되고 싶었습니다,9.57,2,8
6579,코실룩코실룩,9.74,1,8
6580,너와 가까워지는 거리,9.72,0,8
6581,이딴여행,9.79,2,8
6582,생각보다 잘 자랐습니다,9.91,2,8
6583,너의 뒤에서,9.66,0,8
6584,새벽녘 그늘에 피어난,9.77,0,8
6585,누루누루 음식만화,9.92,2,8
6586,하루한끼 감정일기 시즌2,9.82,1,8
6587,푸들가족,9.43,0,8
6588,봄이 자주 오는 이유,8.56,0,8
6589,꿀꾸리? 꿈꾸리!,8.75,2,8
6590,soso한 보통의,9.82,2,8
6591,하프타임 바운스,9.3,0,8
6592,마루하루,9.8,2,8
6593,별이 내린 여름날,9.75,0,8
6594,허무의 기록,9.85,1,8
6595,그래도 하루는,9.89,0,8
6596,깜빡깜빡,9.92,1,8
6597,낭랑 18세,9.84,0,8
6598,오늘도 분홍했분홍,9.84,2,8
6599,"스물 다섯, 어디로 가야 하죠?",9.86,2,8
6600,시카 단편선,9.93,1,8
6601,그대 손에 물든 초록,9.83,0,8
6602,누들트럭,9.3,0,8
6603,SUB,9.22,0,8
6604,싱글맘맘이야,9.94,2,8
6605,고냥고냥,9.9,0,8
6606,오늘도 냥냥냥♪,9.87,2,8
6607,니나 내나,9.85,2,8
6608,존버닥터,9.75,1,8
6609,아오링도쿄,9.91,2,8
6610,간보는 연애,8.67,0,8
6611,우리는 예상치 못하게,9.89,2,8
6612,DJ 카일하우스,9.84,0,8
6613,새벽인력,9.77,0,8
6614,반오십부터 그림일기,9.85,2,8
6615,꽃샘바람,9.55,0,8
6616,하얀 하늘 꽃구름,9.89,2,8
6617,소소한 일상기록툰,9.92,2,8
6618,마롱의 마카롱,9.86,2,8
6619,매일의 선물,9.86,2,8
6620,프라이머리 컬러,9.72,0,8
6621,느린한끼,9.89,1,8
6622,써니서프 - 혜진 이야기,9.67,0,8
6623,당신의 쓸모,9.52,0,8
6624,위시(WISH),9.7,2,8
6625,단편들,9.9,0,8
6626,로맨스의 신,9.47,0,8
6627,어린공주,9.9,0,8
6628,한 유방암 환자 이야기,9.85,2,8
6629,비행소년,9.89,0,8
6630,엄마! 아빠랑 결혼하지마!!,8.21,0,8
6631,나랑노랑~이제는 괜찮은 이야기,9.9,2,8
6632,신세기 단편 동화,9.89,2,8
6633,행복을 찾다.,9.62,0,8
6634,모노톤 책꽂이,9.29,1,8
6635,지나온 길,9.39,0,8
6636,쿤도덥브라더스,9.88,2,8
6637,오늘을 담다.,9.89,2,8
6638,1인칭 외국인 시점,9.9,2,8
6639,제 소원을 들어주세요!,9.9,0,8
6640,도담도담,9.4,2,8
6641,백온더트랙,8.67,0,8
6642,전염소녀,9.86,0,8
6643,그날의 우리,9.71,0,8
6644,파라웨이 치킨,9.69,0,8
6645,"오늘,응",9.78,2,8
6646,우리는 친한친구,9.36,2,8
6647,팔재叭災,9.74,0,8
6648,오늘의 컨셉,9.52,0,8
6649,슬픔을 먹는 남자,9.89,0,8
6650,CAFE_쉬어가게,9.78,0,8
6651,누나 한입만화,9.9,2,8
6652,개인적인택시,9.89,2,8
6653,날것,8.85,1,8
6654,처음이잖아,9.53,0,8
6655,여기야! 헤드볼 빌리지,8.96,2,8
6656,베트남 프렌즈 여행기,9.86,2,8
6657,웰시네 부부에세이,9.59,2,8
6658,안녕 톡톡,8.95,0,8
6659,어느 남고생의 하루,9.88,0,8
6660,악마의 육아일기,9.83,2,8
6661,헬로사이공,9.88,1,8
6662,바람과 소원(구: 바람을 실은 메아리),9.49,0,8
6663,아빠 내일은 뭐하고 놀까?,9.78,0,8
6664,따뜻한 나의 코코,9.9,2,8
6665,이상한 낙원의 넬리쉬,9.71,0,8
6666,"부사관 후보생, 유아미!",9.06,0,8
6667,이온,9.73,0,8
6668,스푸키 멜로디,9.88,1,8
6669,도사님 도사님,9.25,2,8
6670,벨시토,9.77,2,8
6671,아파지는 중입니다,9.74,0,8
6672,돌레인더시티,9.83,2,8
6673,청부업자와 소년의 이야기,9.89,0,8
6674,손근손근,8.67,0,8
6675,시간이 머문 집,9.88,0,8
6676,바다의 끝에는 언제나 그 아이들이 있었다.,9.89,0,8
6677,오롯이 당신을 위한 식탁,9.77,2,8
6678,달콤포근 베이커리,9.79,0,8
6679,오버사이즈러브,9.71,0,8
6680,"사랑을,너에게",9.89,0,8
6681,달과 바다와 관찰자,9.87,1,8
6682,남겨진 것들의,9.72,0,8
6683,"비차의 캘리툰, 첫 단추",9.85,0,8
6684,동물화실,9.91,1,8
6685,해피엔딩을 위하여,9.45,0,8
6686,오픈했어요 <매직컬 마카롱>,9.9,2,8
6687,충충의 하루,9.66,1,8
6688,긁적긁적,9.43,2,8
6689,급식이조아,8.81,0,8
6690,뷰티풀 선샤인,9.06,2,8
6691,HAVE A NICE DAY,9.77,2,8
6692,향기방기 연애일기,9.65,2,8
6693,파차마마의 마법,9.88,0,8
6694,푸므로 달려와,8.83,1,8
6695,프리즘,9.82,0,8
6696,시인 없이,9.85,0,8
6697,바닷속의 춘향,9.78,0,8
6698,투애니스(20's),9.52,0,8
6699,협주곡,9.88,0,8
6700,아이고아이고,8.84,0,8
6701,중독연구소,9.58,1,8
6702,꽃이 피고 진 자리,9.45,0,8
6703,오늘도 먹음머금,9.89,2,8
6704,여대생 차오름의 천사,9.88,0,8
6705,좋은개 나쁜개 이상한개,9.79,2,8
6706,RUN!,8.58,0,8
6707,니하오복고,9.9,2,8
6708,당신의 한 순간,9.76,1,8
6709,나의 작은 여우별,9.9,0,8
6710,그녀의 버킷리스트,9.81,0,8
6711,같이 꽃길 걸을까요?,9.68,2,8
6712,나비 이야기,9.9,0,8
6713,나주금입니다(너에게만 보이는),9.87,0,8
6714,스타체이서,9.88,0,8
6715,사람사이,9.53,0,8
6716,환상여행,9.89,1,8
6717,숲,9.9,1,8
6718,마녀가 잠든 사이에,9.86,0,8
6719,컬러풀 아이덴티티,9.64,0,8
6720,대작으로 가는 길,9.87,1,8
6721,해바라기 하나,9.87,0,8
6722,치와와의 오후,9.9,2,8
6723,사랑이올까요,9.58,2,8
6724,나의 일본인 친구,9.77,0,8
6725,나만 아는 사랑,9.85,0,8
6726,병,9.78,0,8
6727,B텐더,9.8,1,8
6728,우울의 바다,9.48,0,8
6729,헛헛하다,9.77,2,8
6730,루미인싸이드,9.87,2,8
6731,땅 보고 걷는 아이,9.88,2,8
6732,반짝반짝 빛나는,9.89,0,8
6733,도시소녀 귀농기,9.81,0,8
6734,그림자가 길어지는 시간,9.86,0,8
6735,수채화 다이어리,9.61,2,8
6736,은근 짜릿해,9.84,2,8
6737,플랫다이어리,9.89,2,8
6738,폐급 공무원,9.59,2,8
6739,삼십오미리(35mm),9.85,0,8
6740,아무래도 좋은,9.88,0,8
6741,개천사,9.89,0,8
6742,보통의 외톨이,9.87,2,8
6743,짝사랑 기승전결,9.79,0,8
6744,(구)신의 태궁,9.85,0,8
6745,엘리자벳 데일리,9.81,2,8
6746,지구와 사람과 동물,9.88,1,8
6747,슬로우템포,9.75,2,8
6748,프로짝사랑러,9.55,0,8
6749,망령왕이,9.52,2,8
6750,소녀 연대기,9.63,0,8
6751,한글을 그리다.,9.84,2,8
6752,너를 그리다,9.64,0,8
6753,박하 이야기,9.89,2,8
6754,연애 못하는 여자,9.82,0,8
6755,미합중국 생존실태 보고서,9.82,2,8
6756,유사소년소녀,9.88,0,8
6757,그남자의네일공간,9.75,1,8
6758,이차원의 테라리움,9.45,0,8
6759,뎐스러워,9.52,2,8
6760,"4월,벚꽃 우리들",9.89,0,8
6761,미래의너에게,9.88,0,8
6762,오리씨와 이글군,9.85,1,8
6763,채소담,9.71,2,8
6764,단짠남녀,9.88,0,8
6765,데일리 프랑스,9.89,2,8
6766,토끼,9.74,1,8
6767,저승탈출 넘버원,9.23,0,8
6768,나도 예쁘고 싶다,9.79,2,8
6769,너도 날 좋아해줬으면,9.88,2,8
6770,누나가 돌아왔다!,9.77,0,8
6771,"잘가, 좋은 아침이야",9.87,0,8
6772,날개 있는 천사 천씨청년,9.88,0,8
6773,뷰티풀 맨,9.78,0,8
6774,상냥한 녀석들,9.54,0,8
6775,희망사항,9.86,0,8
6776,쿨쿨상담,9.86,1,8
6777,좋은날,9.83,0,8
6778,행복을 입혀 드립니다,9.89,0,8
6779,자살방지위원회,9.9,0,8
6780,루벤스와푸생,9.27,0,8
6781,뜨뜨미지근한,9.86,2,8
6782,링거,9.73,1,8
6783,백조의 호수,9.8,0,8
6784,마녀는 그렇게 죽었다,9.83,0,8
6785,여대생의 정석,9.87,2,8
6786,1인용 기분,9.87,2,8
6787,WaNDerer,9.86,0,8
6788,브리스크 펄데이즈,9.01,1,8
6789,북극곰자리,9.72,2,8
6790,이왕이면 감사,9.76,2,8
6791,나나의 교환학생이야기,9.88,2,8
6792,잘지내나요?,9.8,1,8
6793,롼든girl,9.58,1,8
6794,고양이와 집사,9.74,0,8
6795,주부 1.5단,9.84,2,8
6796,언원티드,9.84,0,8
6797,봉쥬르보리,9.36,2,8
6798,소시민,9.89,2,8
6799,페툰 (People and People Toon),9.77,2,8
6800,연애학,9.36,0,8
6801,아무 마을 대잔치,9.86,2,8
6802,제임스 널 저주해 그리고 사랑해,9.66,0,8
6803,매일 참는 남자,9.62,0,8
6804,정글라이프,9.84,2,8
6805,내일,9.89,1,8
6806,가가와 자반이,9.64,2,8
6807,그냥조금불편할뿐인데,9.88,0,8
6808,나른해 별곰,8.81,2,8
6809,페탈(쥬브나일스),9.85,1,8
6810,웅덩이,9.13,2,8
6811,고고픽션,9.78,1,8
6812,블루믹 (BlueMIC),9.88,0,8
6813,숨비,9.82,0,8
6814,흐려지지만 선명하게,9.68,1,8
6815,셀프피쉬,9.87,1,8
6816,버기버그,9.86,0,8
6817,하제,9.87,1,8
6818,위 아 애니멀스,9.87,1,8
6819,새벽에 듣는 만화,9.86,1,8
6820,떡볶이 가게 아가씨,8.64,0,8
6821,신혼의 맛,9.03,2,8
6822,꼬매,9.75,2,8
6823,소소캣다이어리,9.76,2,8
6824,지금은 가난중,9.86,2,8
